mid,value,ts
167672,480000,2013-12-04D21:59:59.000000000
167672,290000,2013-12-04D22:59:59.000000000
167672,140000,2013-12-04D23:59:59.000000000
167672,160000,2013-12-05D00:59:59.000000000
167672,200000,2013-12-05D01:59:59.000000000
167672,170000,2013-12-05D02:59:59.000000000
167672,260000,2013-12-05D03:59:59.000000000
167672,230000,2013-12-05D04:59:59.000000000
167672,390000,2013-12-05D05:59:59.000000000
167672,370000,2013-12-05D06:59:59.000000000
167672,190000,2013-12-05D07:59:59.000000000
167672,140000,2013-12-05D08:59:59.000000000
167672,160000,2013-12-05D09:59:59.000000000
167672,180000,2013-12-05D10:59:59.000000000
167672,260000,2013-12-05D11:59:59.000000000
167672,420000,2013-12-05D12:59:59.000000000
167672,300000,2013-12-05D13:59:59.000000000
167672,260000,2013-12-05D14:59:59.000000000
167672,280000,2013-12-05D15:59:59.000000000
167672,230000,2013-12-05D16:59:59.000000000
167672,390000,2013-12-05D17:59:59.000000000
167672,700000,2013-12-05D18:59:59.000000000
167672,590000,2013-12-05D19:59:59.000000000
167672,450000,2013-12-05D20:59:59.000000000
167672,490000,2013-12-05D21:59:59.000000000
167672,340000,2013-12-05D22:59:59.000000000
167672,160000,2013-12-05D23:59:59.000000000
167672,130000,2013-12-06D00:59:59.000000000
167672,210000,2013-12-06D01:59:59.000000000
167672,210000,2013-12-06D02:59:59.000000000
167672,240000,2013-12-06D03:59:59.000000000
167672,200000,2013-12-06D04:59:59.000000000
167672,430000,2013-12-06D05:59:59.000000000
167672,370000,2013-12-06D06:59:59.000000000
167672,170000,2013-12-06D07:59:59.000000000
167672,170000,2013-12-06D08:59:59.000000000
167672,220000,2013-12-06D09:59:59.000000000
167672,220000,2013-12-06D10:59:59.000000000
167672,260000,2013-12-06D11:59:59.000000000
167672,400000,2013-12-06D12:59:59.000000000
167672,230000,2013-12-06D13:59:59.000000000
167672,210000,2013-12-06D14:59:59.000000000
167672,260000,2013-12-06D15:59:59.000000000
167672,320000,2013-12-06D16:59:59.000000000
167672,310000,2013-12-06D17:59:59.000000000
167672,250000,2013-12-06D18:59:59.000000000
167672,290000,2013-12-06D19:59:59.000000000
167672,410000,2013-12-06D20:59:59.000000000
167672,320000,2013-12-06D21:59:59.000000000
167672,270000,2013-12-06D22:59:59.000000000
167672,230000,2013-12-06D23:59:59.000000000
167487,350000,2013-11-30D00:59:59.000000000
167487,760000,2013-11-30D01:59:59.000000000
167487,380000,2013-11-30D02:59:59.000000000
167487,380000,2013-11-30D03:59:59.000000000
167487,350000,2013-11-30D04:59:59.000000000
167487,370000,2013-11-30D05:59:59.000000000
167487,370000,2013-11-30D06:59:59.000000000
167487,340000,2013-11-30D07:59:59.000000000
167487,340000,2013-11-30D08:59:59.000000000
167487,520000,2013-11-30D09:59:59.000000000
167487,700000,2013-11-30D10:59:59.000000000
167487,320000,2013-11-30D11:59:59.000000000
167487,300000,2013-11-30D12:59:59.000000000
167487,290000,2013-11-30D13:59:59.000000000
167487,100000,2013-11-30D14:59:59.000000000
167487,90000,2013-11-30D15:59:59.000000000
167487,80000,2013-11-30D16:59:59.000000000
167487,280000,2013-11-30D17:59:59.000000000
167487,380000,2013-11-30D18:59:59.000000000
167487,260000,2013-11-30D19:59:59.000000000
167487,270000,2013-11-30D20:59:59.000000000
167487,300000,2013-11-30D21:59:59.000000000
167487,390000,2013-11-30D22:59:59.000000000
167487,420000,2013-11-30D23:59:59.000000000
167487,690000,2013-12-01D00:59:59.000000000
167487,280000,2013-12-01D01:59:59.000000000
167487,240000,2013-12-01D02:59:59.000000000
167487,310000,2013-12-01D03:59:59.000000000
167487,300000,2013-12-01D04:59:59.000000000
167487,280000,2013-12-01D05:59:59.000000000
167487,290000,2013-12-01D06:59:59.000000000
167487,300000,2013-12-01D07:59:59.000000000
167487,300000,2013-12-01D08:59:59.000000000
167487,280000,2013-12-01D09:59:59.000000000
167487,330000,2013-12-01D10:59:59.000000000
167487,150000,2013-12-01D11:59:59.000000000
167487,500000,2013-12-01D12:59:59.000000000
167487,600000,2013-12-01D13:59:59.000000000
167487,980000,2013-12-01D14:59:59.000000000
167487,1000000,2013-12-01D15:59:59.000000000
167487,4640000,2013-12-01D16:59:59.000000000
167487,940000,2013-12-01D17:59:59.000000000
167487,1030000,2013-12-01D18:59:59.000000000
167487,1280000,2013-12-01D19:59:59.000000000
167487,450000,2013-12-01D20:59:59.000000000
167487,330000,2013-12-01D21:59:59.000000000
167487,340000,2013-12-01D22:59:59.000000000
167487,400000,2013-12-01D23:59:59.000000000
167487,190000,2013-12-02D00:59:59.000000000
167487,140000,2013-12-02D01:59:59.000000000
167487,140000,2013-12-02D02:59:59.000000000
167487,130000,2013-12-02D03:59:59.000000000
167487,140000,2013-12-02D04:59:59.000000000
167487,130000,2013-12-02D05:59:59.000000000
167487,560000,2013-12-02D06:59:59.000000000
167487,310000,2013-12-02D07:59:59.000000000
167487,250000,2013-12-02D08:59:59.000000000
167487,240000,2013-12-02D09:59:59.000000000
167487,240000,2013-12-02D10:59:59.000000000
167487,280000,2013-12-02D11:59:59.000000000
167487,210000,2013-12-02D12:59:59.000000000
167487,270000,2013-12-02D13:59:59.000000000
167487,490000,2013-12-02D14:59:59.000000000
167487,770000,2013-12-02D15:59:59.000000000
167487,1060000,2013-12-02D16:59:59.000000000
167487,660000,2013-12-02D17:59:59.000000000
167487,610000,2013-12-02D18:59:59.000000000
167487,500000,2013-12-02D19:59:59.000000000
167487,590000,2013-12-02D20:59:59.000000000
167487,570000,2013-12-02D21:59:59.000000000
167487,170000,2013-12-02D22:59:59.000000000
167487,240000,2013-12-02D23:59:59.000000000
167487,130000,2013-12-03D00:59:59.000000000
167487,140000,2013-12-03D01:59:59.000000000
167487,130000,2013-12-03D02:59:59.000000000
167487,120000,2013-12-03D03:59:59.000000000
167487,110000,2013-12-03D04:59:59.000000000
167487,150000,2013-12-03D05:59:59.000000000
167487,540000,2013-12-03D06:59:59.000000000
167487,340000,2013-12-03D07:59:59.000000000
167487,300000,2013-12-03D08:59:59.000000000
167487,250000,2013-12-03D09:59:59.000000000
167487,270000,2013-12-03D10:59:59.000000000
167487,200000,2013-12-03D11:59:59.000000000
167487,200000,2013-12-03D12:59:59.000000000
167487,160000,2013-12-03D13:59:59.000000000
167487,140000,2013-12-03D14:59:59.000000000
167487,380000,2013-12-03D15:59:59.000000000
167487,640000,2013-12-03D16:59:59.000000000
167487,280000,2013-12-03D17:59:59.000000000
167487,540000,2013-12-03D18:59:59.000000000
167487,590000,2013-12-03D19:59:59.000000000
167487,390000,2013-12-03D20:59:59.000000000
167487,430000,2013-12-03D21:59:59.000000000
167487,440000,2013-12-03D22:59:59.000000000
167487,380000,2013-12-03D23:59:59.000000000
167487,130000,2013-12-04D00:59:59.000000000
167487,140000,2013-12-04D01:59:59.000000000
167487,140000,2013-12-04D02:59:59.000000000
167487,120000,2013-12-04D03:59:59.000000000
167487,120000,2013-12-04D04:59:59.000000000
167487,130000,2013-12-04D05:59:59.000000000
167487,450000,2013-12-04D06:59:59.000000000
167487,320000,2013-12-04D07:59:59.000000000
167487,210000,2013-12-04D08:59:59.000000000
167487,230000,2013-12-04D09:59:59.000000000
167487,210000,2013-12-04D10:59:59.000000000
167487,250000,2013-12-04D11:59:59.000000000
167487,150000,2013-12-04D12:59:59.000000000
167487,210000,2013-12-04D13:59:59.000000000
167487,210000,2013-12-04D14:59:59.000000000
167487,430000,2013-12-04D15:59:59.000000000
167487,620000,2013-12-04D16:59:59.000000000
167487,280000,2013-12-04D17:59:59.000000000
167487,910000,2013-12-04D18:59:59.000000000
167487,1110000,2013-12-04D19:59:59.000000000
167487,860000,2013-12-04D20:59:59.000000000
167487,820000,2013-12-04D21:59:59.000000000
167487,850000,2013-12-04D22:59:59.000000000
167487,500000,2013-12-04D23:59:59.000000000
167487,130000,2013-12-05D00:59:59.000000000
167487,120000,2013-12-05D01:59:59.000000000
167487,150000,2013-12-05D02:59:59.000000000
167487,120000,2013-12-05D03:59:59.000000000
167487,120000,2013-12-05D04:59:59.000000000
167487,130000,2013-12-05D05:59:59.000000000
167487,320000,2013-12-05D06:59:59.000000000
167487,250000,2013-12-05D07:59:59.000000000
167487,260000,2013-12-05D08:59:59.000000000
167487,100000,2013-12-05D09:59:59.000000000
167487,160000,2013-12-05D10:59:59.000000000
167487,160000,2013-12-05D11:59:59.000000000
167487,80000,2013-12-05D12:59:59.000000000
167487,90000,2013-12-05D13:59:59.000000000
167487,110000,2013-12-05D14:59:59.000000000
167487,340000,2013-12-05D15:59:59.000000000
167487,600000,2013-12-05D16:59:59.000000000
167487,400000,2013-12-05D17:59:59.000000000
167487,830000,2013-12-05D18:59:59.000000000
167487,730000,2013-12-05D19:59:59.000000000
167487,200000,2013-12-05D20:59:59.000000000
167487,340000,2013-12-05D21:59:59.000000000
167487,320000,2013-12-05D22:59:59.000000000
167487,150000,2013-12-05D23:59:59.000000000
167487,120000,2013-12-06D00:59:59.000000000
167487,140000,2013-12-06D01:59:59.000000000
167487,130000,2013-12-06D02:59:59.000000000
167487,120000,2013-12-06D03:59:59.000000000
167487,120000,2013-12-06D04:59:59.000000000
167487,140000,2013-12-06D05:59:59.000000000
167487,530000,2013-12-06D06:59:59.000000000
167487,270000,2013-12-06D07:59:59.000000000
167487,320000,2013-12-06D08:59:59.000000000
167487,270000,2013-12-06D09:59:59.000000000
167487,230000,2013-12-06D10:59:59.000000000
167487,280000,2013-12-06D11:59:59.000000000
167487,220000,2013-12-06D12:59:59.000000000
167487,280000,2013-12-06D13:59:59.000000000
167487,260000,2013-12-06D14:59:59.000000000
167487,430000,2013-12-06D15:59:59.000000000
167487,650000,2013-12-06D16:59:59.000000000
167487,320000,2013-12-06D17:59:59.000000000
167487,650000,2013-12-06D18:59:59.000000000
167487,840000,2013-12-06D19:59:59.000000000
167487,940000,2013-12-06D20:59:59.000000000
167487,1280000,2013-12-06D21:59:59.000000000
167487,590000,2013-12-06D22:59:59.000000000
167487,230000,2013-12-06D23:59:59.000000000
153094,2260000,2013-11-30D00:59:59.000000000
153094,2360000,2013-11-30D01:59:59.000000000
153094,2370000,2013-11-30D02:59:59.000000000
153094,2510000,2013-11-30D03:59:59.000000000
153094,2430000,2013-11-30D04:59:59.000000000
153094,2650000,2013-11-30D05:59:59.000000000
153094,2890000,2013-11-30D06:59:59.000000000
153094,3010000,2013-11-30D07:59:59.000000000
153094,2970000,2013-11-30D08:59:59.000000000
153094,3070000,2013-11-30D09:59:59.000000000
153094,4650000,2013-11-30D10:59:59.000000000
153094,5050000,2013-11-30D11:59:59.000000000
153094,4870000,2013-11-30D12:59:59.000000000
153094,4280000,2013-11-30D13:59:59.000000000
153094,3580000,2013-11-30D14:59:59.000000000
153094,2980000,2013-11-30D15:59:59.000000000
153094,4350000,2013-11-30D16:59:59.000000000
153094,7540000,2013-11-30D17:59:59.000000000
153094,4240000,2013-11-30D18:59:59.000000000
153094,4110000,2013-11-30D19:59:59.000000000
153094,2750000,2013-11-30D20:59:59.000000000
153094,2820000,2013-11-30D21:59:59.000000000
153094,7720000,2013-11-30D22:59:59.000000000
153094,4280000,2013-11-30D23:59:59.000000000
153094,4180000,2013-12-01D00:59:59.000000000
153094,4180000,2013-12-01D01:59:59.000000000
153094,3650000,2013-12-01D02:59:59.000000000
153094,2000000,2013-12-01D03:59:59.000000000
153094,2050000,2013-12-01D04:59:59.000000000
153094,2120000,2013-12-01D05:59:59.000000000
153094,2100000,2013-12-01D06:59:59.000000000
153094,3280000,2013-12-01D07:59:59.000000000
153094,4040000,2013-12-01D08:59:59.000000000
153094,2540000,2013-12-01D09:59:59.000000000
153094,5810000,2013-12-01D10:59:59.000000000
153094,4840000,2013-12-01D11:59:59.000000000
153094,4330000,2013-12-01D12:59:59.000000000
153094,2140000,2013-12-01D13:59:59.000000000
153094,3060000,2013-12-01D14:59:59.000000000
153094,4620000,2013-12-01D15:59:59.000000000
153094,3520000,2013-12-01D16:59:59.000000000
153094,3960000,2013-12-01D17:59:59.000000000
153094,5730000,2013-12-01D18:59:59.000000000
153094,4080000,2013-12-01D19:59:59.000000000
153094,5490000,2013-12-01D20:59:59.000000000
153094,5120000,2013-12-01D21:59:59.000000000
153094,3430000,2013-12-01D22:59:59.000000000
153094,2660000,2013-12-01D23:59:59.000000000
153094,1940000,2013-12-02D00:59:59.000000000
153094,1710000,2013-12-02D01:59:59.000000000
153094,1870000,2013-12-02D02:59:59.000000000
153094,1850000,2013-12-02D03:59:59.000000000
153094,1880000,2013-12-02D04:59:59.000000000
153094,2090000,2013-12-02D05:59:59.000000000
153094,3490000,2013-12-02D06:59:59.000000000
153094,3130000,2013-12-02D07:59:59.000000000
153094,2620000,2013-12-02D08:59:59.000000000
153094,2150000,2013-12-02D09:59:59.000000000
153094,2290000,2013-12-02D10:59:59.000000000
153094,2580000,2013-12-02D11:59:59.000000000
153094,2680000,2013-12-02D12:59:59.000000000
153094,2490000,2013-12-02D13:59:59.000000000
153094,2870000,2013-12-02D14:59:59.000000000
153094,2820000,2013-12-02D15:59:59.000000000
153094,2750000,2013-12-02D16:59:59.000000000
153094,4750000,2013-12-02D17:59:59.000000000
153094,6100000,2013-12-02D18:59:59.000000000
153094,3400000,2013-12-02D19:59:59.000000000
153094,3350000,2013-12-02D20:59:59.000000000
153094,3170000,2013-12-02D21:59:59.000000000
153094,2970000,2013-12-02D22:59:59.000000000
153094,2830000,2013-12-02D23:59:59.000000000
153094,2260000,2013-12-03D00:59:59.000000000
153094,1890000,2013-12-03D01:59:59.000000000
153094,2050000,2013-12-03D02:59:59.000000000
153094,2360000,2013-12-03D03:59:59.000000000
153094,2020000,2013-12-03D04:59:59.000000000
153094,2340000,2013-12-03D05:59:59.000000000
153094,2750000,2013-12-03D06:59:59.000000000
153094,3140000,2013-12-03D07:59:59.000000000
153094,2360000,2013-12-03D08:59:59.000000000
153094,2430000,2013-12-03D09:59:59.000000000
153094,2620000,2013-12-03D10:59:59.000000000
153094,2710000,2013-12-03D11:59:59.000000000
153094,2820000,2013-12-03D12:59:59.000000000
153094,3040000,2013-12-03D13:59:59.000000000
153094,3360000,2013-12-03D14:59:59.000000000
153094,2940000,2013-12-03D15:59:59.000000000
153094,3580000,2013-12-03D16:59:59.000000000
153094,3220000,2013-12-03D17:59:59.000000000
153094,3200000,2013-12-03D18:59:59.000000000
153094,3600000,2013-12-03D19:59:59.000000000
153094,3050000,2013-12-03D20:59:59.000000000
153094,2790000,2013-12-03D21:59:59.000000000
153094,2780000,2013-12-03D22:59:59.000000000
153094,2600000,2013-12-03D23:59:59.000000000
153094,1860000,2013-12-04D00:59:59.000000000
153094,1780000,2013-12-04D01:59:59.000000000
153094,1830000,2013-12-04D02:59:59.000000000
153094,1910000,2013-12-04D03:59:59.000000000
153094,1820000,2013-12-04D04:59:59.000000000
153094,2020000,2013-12-04D05:59:59.000000000
153094,2890000,2013-12-04D06:59:59.000000000
153094,4380000,2013-12-04D07:59:59.000000000
153094,3680000,2013-12-04D08:59:59.000000000
153094,3310000,2013-12-04D09:59:59.000000000
153094,6200000,2013-12-04D10:59:59.000000000
153094,2940000,2013-12-04D11:59:59.000000000
153094,2250000,2013-12-04D12:59:59.000000000
153094,2620000,2013-12-04D13:59:59.000000000
153094,3670000,2013-12-04D14:59:59.000000000
153094,3740000,2013-12-04D15:59:59.000000000
153094,4540000,2013-12-04D16:59:59.000000000
153094,6000000,2013-12-04D17:59:59.000000000
153094,4480000,2013-12-04D18:59:59.000000000
153094,4540000,2013-12-04D19:59:59.000000000
153094,4250000,2013-12-04D20:59:59.000000000
153094,4140000,2013-12-04D21:59:59.000000000
153094,4240000,2013-12-04D22:59:59.000000000
153094,3510000,2013-12-04D23:59:59.000000000
153094,3220000,2013-12-05D00:59:59.000000000
153094,3130000,2013-12-05D01:59:59.000000000
153094,3060000,2013-12-05D02:59:59.000000000
153094,3150000,2013-12-05D03:59:59.000000000
153094,3040000,2013-12-05D04:59:59.000000000
153094,3190000,2013-12-05D05:59:59.000000000
153094,3750000,2013-12-05D06:59:59.000000000
153094,4100000,2013-12-05D07:59:59.000000000
153094,3050000,2013-12-05D08:59:59.000000000
153094,2130000,2013-12-05D09:59:59.000000000
153094,1460000,2013-12-05D10:59:59.000000000
153094,2530000,2013-12-05D11:59:59.000000000
153094,1680000,2013-12-05D12:59:59.000000000
153094,2650000,2013-12-05D13:59:59.000000000
153094,2120000,2013-12-05D14:59:59.000000000
153094,3450000,2013-12-05D15:59:59.000000000
153094,3180000,2013-12-05D16:59:59.000000000
153094,7520000,2013-12-05D17:59:59.000000000
153094,4190000,2013-12-05D18:59:59.000000000
153094,3820000,2013-12-05D19:59:59.000000000
153094,3710000,2013-12-05D20:59:59.000000000
153094,3880000,2013-12-05D21:59:59.000000000
153094,3580000,2013-12-05D22:59:59.000000000
153094,3280000,2013-12-05D23:59:59.000000000
153094,3070000,2013-12-06D00:59:59.000000000
153094,3020000,2013-12-06D01:59:59.000000000
153094,3030000,2013-12-06D02:59:59.000000000
153094,3070000,2013-12-06D03:59:59.000000000
153094,3080000,2013-12-06D04:59:59.000000000
153094,3300000,2013-12-06D05:59:59.000000000
153094,3820000,2013-12-06D06:59:59.000000000
153094,4870000,2013-12-06D07:59:59.000000000
153094,4370000,2013-12-06D08:59:59.000000000
153094,4580000,2013-12-06D09:59:59.000000000
153094,4030000,2013-12-06D10:59:59.000000000
153094,4150000,2013-12-06D11:59:59.000000000
153094,3710000,2013-12-06D12:59:59.000000000
153094,3510000,2013-12-06D13:59:59.000000000
153094,3470000,2013-12-06D14:59:59.000000000
153094,3640000,2013-12-06D15:59:59.000000000
153094,3750000,2013-12-06D16:59:59.000000000
153094,3970000,2013-12-06D17:59:59.000000000
153094,4040000,2013-12-06D18:59:59.000000000
153094,4110000,2013-12-06D19:59:59.000000000
153094,4620000,2013-12-06D20:59:59.000000000
153094,4570000,2013-12-06D21:59:59.000000000
153094,3960000,2013-12-06D22:59:59.000000000
153094,3920000,2013-12-06D23:59:59.000000000
196892,1030000,2013-11-30D00:59:59.000000000
196892,530000,2013-11-30D01:59:59.000000000
196892,400000,2013-11-30D02:59:59.000000000
196892,370000,2013-11-30D03:59:59.000000000
196892,310000,2013-11-30D04:59:59.000000000
196892,550000,2013-11-30D05:59:59.000000000
196892,630000,2013-11-30D06:59:59.000000000
196892,740000,2013-11-30D07:59:59.000000000
196892,610000,2013-11-30D08:59:59.000000000
196892,600000,2013-11-30D09:59:59.000000000
196892,1120000,2013-11-30D10:59:59.000000000
196892,510000,2013-11-30D11:59:59.000000000
196892,400000,2013-11-30D12:59:59.000000000
196892,730000,2013-11-30D13:59:59.000000000
196892,420000,2013-11-30D14:59:59.000000000
196892,740000,2013-11-30D15:59:59.000000000
196892,800000,2013-11-30D16:59:59.000000000
196892,1100000,2013-11-30D17:59:59.000000000
196892,1060000,2013-11-30D18:59:59.000000000
196892,1130000,2013-11-30D19:59:59.000000000
196892,780000,2013-11-30D20:59:59.000000000
196892,1060000,2013-11-30D21:59:59.000000000
196892,700000,2013-11-30D22:59:59.000000000
196892,530000,2013-11-30D23:59:59.000000000
196892,540000,2013-12-01D00:59:59.000000000
196892,400000,2013-12-01D01:59:59.000000000
196892,590000,2013-12-01D02:59:59.000000000
196892,240000,2013-12-01D03:59:59.000000000
196892,240000,2013-12-01D04:59:59.000000000
196892,570000,2013-12-01D05:59:59.000000000
196892,380000,2013-12-01D06:59:59.000000000
196892,350000,2013-12-01D07:59:59.000000000
196892,430000,2013-12-01D08:59:59.000000000
196892,490000,2013-12-01D09:59:59.000000000
196892,490000,2013-12-01D10:59:59.000000000
196892,1630000,2013-12-01D11:59:59.000000000
196892,650000,2013-12-01D12:59:59.000000000
196892,610000,2013-12-01D13:59:59.000000000
196892,800000,2013-12-01D14:59:59.000000000
196892,630000,2013-12-01D15:59:59.000000000
196892,990000,2013-12-01D16:59:59.000000000
196892,1230000,2013-12-01D17:59:59.000000000
196892,1010000,2013-12-01D18:59:59.000000000
196892,440000,2013-12-01D19:59:59.000000000
196892,740000,2013-12-01D20:59:59.000000000
196892,600000,2013-12-01D21:59:59.000000000
196892,900000,2013-12-01D22:59:59.000000000
196892,930000,2013-12-01D23:59:59.000000000
196892,1100000,2013-12-02D00:59:59.000000000
196892,910000,2013-12-02D01:59:59.000000000
196892,950000,2013-12-02D02:59:59.000000000
196892,330000,2013-12-02D03:59:59.000000000
196892,350000,2013-12-02D04:59:59.000000000
196892,430000,2013-12-02D05:59:59.000000000
196892,390000,2013-12-02D06:59:59.000000000
196892,660000,2013-12-02D07:59:59.000000000
196892,370000,2013-12-02D08:59:59.000000000
196892,460000,2013-12-02D09:59:59.000000000
196892,370000,2013-12-02D10:59:59.000000000
196892,510000,2013-12-02D11:59:59.000000000
196892,550000,2013-12-02D12:59:59.000000000
196892,570000,2013-12-02D13:59:59.000000000
196892,330000,2013-12-02D14:59:59.000000000
196892,270000,2013-12-02D15:59:59.000000000
196892,940000,2013-12-02D16:59:59.000000000
196892,1470000,2013-12-02D17:59:59.000000000
196892,2550000,2013-12-02D18:59:59.000000000
196892,950000,2013-12-02D19:59:59.000000000
196892,800000,2013-12-02D20:59:59.000000000
196892,1150000,2013-12-02D21:59:59.000000000
196892,3060000,2013-12-02D22:59:59.000000000
196892,290000,2013-12-02D23:59:59.000000000
196892,480000,2013-12-03D00:59:59.000000000
196892,230000,2013-12-03D01:59:59.000000000
196892,490000,2013-12-03D02:59:59.000000000
196892,230000,2013-12-03D03:59:59.000000000
196892,500000,2013-12-03D04:59:59.000000000
196892,500000,2013-12-03D05:59:59.000000000
196892,600000,2013-12-03D06:59:59.000000000
196892,600000,2013-12-03D07:59:59.000000000
196892,1090000,2013-12-03D08:59:59.000000000
196892,710000,2013-12-03D09:59:59.000000000
196892,910000,2013-12-03D10:59:59.000000000
196892,650000,2013-12-03D11:59:59.000000000
196892,270000,2013-12-03D12:59:59.000000000
196892,370000,2013-12-03D13:59:59.000000000
196892,410000,2013-12-03D14:59:59.000000000
196892,400000,2013-12-03D15:59:59.000000000
196892,650000,2013-12-03D16:59:59.000000000
196892,1560000,2013-12-03D17:59:59.000000000
196892,2930000,2013-12-03D18:59:59.000000000
196892,1570000,2013-12-03D19:59:59.000000000
196892,2220000,2013-12-03D20:59:59.000000000
196892,1680000,2013-12-03D21:59:59.000000000
196892,470000,2013-12-03D22:59:59.000000000
196892,650000,2013-12-03D23:59:59.000000000
196892,660000,2013-12-04D00:59:59.000000000
196892,380000,2013-12-04D01:59:59.000000000
196892,480000,2013-12-04D02:59:59.000000000
196892,400000,2013-12-04D03:59:59.000000000
196892,400000,2013-12-04D04:59:59.000000000
196892,430000,2013-12-04D05:59:59.000000000
196892,380000,2013-12-04D06:59:59.000000000
196892,670000,2013-12-04D07:59:59.000000000
196892,930000,2013-12-04D08:59:59.000000000
196892,750000,2013-12-04D09:59:59.000000000
196892,550000,2013-12-04D10:59:59.000000000
196892,470000,2013-12-04D11:59:59.000000000
196892,1450000,2013-12-04D12:59:59.000000000
196892,900000,2013-12-04D13:59:59.000000000
196892,720000,2013-12-04D14:59:59.000000000
196892,320000,2013-12-04D15:59:59.000000000
196892,1170000,2013-12-04D16:59:59.000000000
196892,1600000,2013-12-04D17:59:59.000000000
196892,2220000,2013-12-04D18:59:59.000000000
196892,1620000,2013-12-04D19:59:59.000000000
196892,1340000,2013-12-04D20:59:59.000000000
196892,1160000,2013-12-04D21:59:59.000000000
196892,1310000,2013-12-04D22:59:59.000000000
196892,1010000,2013-12-04D23:59:59.000000000
196892,1230000,2013-12-05D00:59:59.000000000
196892,650000,2013-12-05D01:59:59.000000000
196892,320000,2013-12-05D02:59:59.000000000
196892,370000,2013-12-05D03:59:59.000000000
196892,330000,2013-12-05D04:59:59.000000000
196892,450000,2013-12-05D05:59:59.000000000
196892,380000,2013-12-05D06:59:59.000000000
196892,480000,2013-12-05D07:59:59.000000000
196892,280000,2013-12-05D08:59:59.000000000
196892,360000,2013-12-05D09:59:59.000000000
196892,310000,2013-12-05D10:59:59.000000000
196892,720000,2013-12-05D11:59:59.000000000
196892,540000,2013-12-05D12:59:59.000000000
196892,340000,2013-12-05D13:59:59.000000000
196892,250000,2013-12-05D14:59:59.000000000
196892,530000,2013-12-05D15:59:59.000000000
196892,640000,2013-12-05D16:59:59.000000000
196892,1100000,2013-12-05D17:59:59.000000000
196892,1060000,2013-12-05D18:59:59.000000000
196892,500000,2013-12-05D19:59:59.000000000
196892,610000,2013-12-05D20:59:59.000000000
196892,650000,2013-12-05D21:59:59.000000000
196892,700000,2013-12-05D22:59:59.000000000
196892,660000,2013-12-05D23:59:59.000000000
196892,590000,2013-12-06D00:59:59.000000000
196892,650000,2013-12-06D01:59:59.000000000
196892,650000,2013-12-06D02:59:59.000000000
196892,490000,2013-12-06D03:59:59.000000000
196892,410000,2013-12-06D04:59:59.000000000
196892,600000,2013-12-06D05:59:59.000000000
196892,420000,2013-12-06D06:59:59.000000000
196892,650000,2013-12-06D07:59:59.000000000
196892,230000,2013-12-06D08:59:59.000000000
196892,400000,2013-12-06D09:59:59.000000000
196892,410000,2013-12-06D10:59:59.000000000
196892,210000,2013-12-06D11:59:59.000000000
196892,520000,2013-12-06D12:59:59.000000000
196892,230000,2013-12-06D13:59:59.000000000
196892,580000,2013-12-06D14:59:59.000000000
196892,310000,2013-12-06D15:59:59.000000000
196892,850000,2013-12-06D16:59:59.000000000
196892,850000,2013-12-06D17:59:59.000000000
196892,1050000,2013-12-06D18:59:59.000000000
196892,1240000,2013-12-06D19:59:59.000000000
196892,950000,2013-12-06D20:59:59.000000000
196892,1250000,2013-12-06D21:59:59.000000000
196892,1450000,2013-12-06D22:59:59.000000000
196892,1750000,2013-12-06D23:59:59.000000000
167672,250000,2013-12-10D00:59:59.000000000
167672,230000,2013-12-10D01:59:59.000000000
167672,260000,2013-12-10D02:59:59.000000000
167672,250000,2013-12-10D03:59:59.000000000
167672,280000,2013-12-10D04:59:59.000000000
167672,460000,2013-12-10D05:59:59.000000000
167672,430000,2013-12-10D06:59:59.000000000
167672,160000,2013-12-10D07:59:59.000000000
167672,310000,2013-12-10D08:59:59.000000000
167672,230000,2013-12-10D09:59:59.000000000
167672,290000,2013-12-10D10:59:59.000000000
167672,270000,2013-12-10D11:59:59.000000000
167672,280000,2013-12-10D12:59:59.000000000
167672,270000,2013-12-10D13:59:59.000000000
167672,270000,2013-12-10D14:59:59.000000000
167672,290000,2013-12-10D15:59:59.000000000
167672,330000,2013-12-10D16:59:59.000000000
167672,350000,2013-12-10D17:59:59.000000000
167672,440000,2013-12-10D18:59:59.000000000
167672,750000,2013-12-10D19:59:59.000000000
167672,420000,2013-12-10D20:59:59.000000000
167672,600000,2013-12-10D21:59:59.000000000
167672,400000,2013-12-10D22:59:59.000000000
167672,200000,2013-12-10D23:59:59.000000000
167487,120000,2013-12-10D00:59:59.000000000
167487,140000,2013-12-10D01:59:59.000000000
167487,120000,2013-12-10D02:59:59.000000000
167487,120000,2013-12-10D03:59:59.000000000
167487,290000,2013-12-10D04:59:59.000000000
167487,370000,2013-12-10D05:59:59.000000000
167487,680000,2013-12-10D06:59:59.000000000
167487,460000,2013-12-10D07:59:59.000000000
167487,350000,2013-12-10D08:59:59.000000000
167487,310000,2013-12-10D09:59:59.000000000
167487,350000,2013-12-10D10:59:59.000000000
167487,330000,2013-12-10D11:59:59.000000000
167487,330000,2013-12-10D12:59:59.000000000
167487,330000,2013-12-10D13:59:59.000000000
167487,300000,2013-12-10D14:59:59.000000000
167487,620000,2013-12-10D15:59:59.000000000
167487,680000,2013-12-10D16:59:59.000000000
167487,370000,2013-12-10D17:59:59.000000000
167487,430000,2013-12-10D18:59:59.000000000
167487,810000,2013-12-10D19:59:59.000000000
